job_id,start_time,end_time,carbon_footprint,executors
0,2024-12-31 22:42:06.171386,2024-12-31 22:42:34.325755,37.53733333333333,"[('42:24', 'task-simulation-d1fcf1941ee25b92-exec-1'), ('42:26', 'task-simulation-d1fcf1941ee25b92-exec-1'), ('42:27', 'task-simulation-d1fcf1941ee25b92-exec-1'), ('42:28', 'task-simulation-d1fcf1941ee25b92-exec-1')]"
1,2024-12-31 22:44:12.994502,2024-12-31 22:44:50.350312,285.8723333333332,"[('44:32', 'task-simulation-51b552941ee44ae2-exec-1'), ('44:34', 'task-simulation-51b552941ee44ae2-exec-1'), ('44:34', 'task-simulation-51b552941ee44ae2-exec-2'), ('44:34', 'task-simulation-51b552941ee44ae2-exec-3'), ('44:34', 'task-simulation-51b552941ee44ae2-exec-4'), ('44:36', 'task-simulation-51b552941ee44ae2-exec-1'), ('44:36', 'task-simulation-51b552941ee44ae2-exec-2'), ('44:36', 'task-simulation-51b552941ee44ae2-exec-3'), ('44:36', 'task-simulation-51b552941ee44ae2-exec-4'), ('44:38', 'task-simulation-51b552941ee44ae2-exec-1'), ('44:38', 'task-simulation-51b552941ee44ae2-exec-2'), ('44:38', 'task-simulation-51b552941ee44ae2-exec-3'), ('44:39', 'task-simulation-51b552941ee44ae2-exec-4'), ('44:40', 'task-simulation-51b552941ee44ae2-exec-1'), ('44:40', 'task-simulation-51b552941ee44ae2-exec-2'), ('44:40', 'task-simulation-51b552941ee44ae2-exec-3'), ('44:40', 'task-simulation-51b552941ee44ae2-exec-4'), ('44:42', 'task-simulation-51b552941ee44ae2-exec-1'), ('44:42', 'task-simulation-51b552941ee44ae2-exec-2'), ('44:42', 'task-simulation-51b552941ee44ae2-exec-3'), ('44:42', 'task-simulation-51b552941ee44ae2-exec-4'), ('44:44', 'task-simulation-51b552941ee44ae2-exec-1'), ('44:44', 'task-simulation-51b552941ee44ae2-exec-2'), ('44:44', 'task-simulation-51b552941ee44ae2-exec-3'), ('44:44', 'task-simulation-51b552941ee44ae2-exec-4'), ('44:46', 'task-simulation-51b552941ee44ae2-exec-1'), ('44:46', 'task-simulation-51b552941ee44ae2-exec-2'), ('44:46', 'task-simulation-51b552941ee44ae2-exec-3'), ('44:46', 'task-simulation-51b552941ee44ae2-exec-4')]"
2,2024-12-31 22:44:30.177591,2024-12-31 22:45:07.863990,285.8723333333332,"[('44:49', 'task-simulation-c53abf941ee48ac1-exec-1'), ('44:49', 'task-simulation-c53abf941ee48ac1-exec-2'), ('44:50', 'task-simulation-c53abf941ee48ac1-exec-1'), ('44:50', 'task-simulation-c53abf941ee48ac1-exec-2'), ('44:51', 'task-simulation-c53abf941ee48ac1-exec-3'), ('44:52', 'task-simulation-c53abf941ee48ac1-exec-1'), ('44:52', 'task-simulation-c53abf941ee48ac1-exec-2'), ('44:52', 'task-simulation-c53abf941ee48ac1-exec-3'), ('44:52', 'task-simulation-c53abf941ee48ac1-exec-4'), ('44:54', 'task-simulation-c53abf941ee48ac1-exec-1'), ('44:54', 'task-simulation-c53abf941ee48ac1-exec-2'), ('44:54', 'task-simulation-c53abf941ee48ac1-exec-3'), ('44:54', 'task-simulation-c53abf941ee48ac1-exec-4'), ('44:55', 'task-simulation-c53abf941ee48ac1-exec-1'), ('44:56', 'task-simulation-c53abf941ee48ac1-exec-2'), ('44:56', 'task-simulation-c53abf941ee48ac1-exec-3'), ('44:56', 'task-simulation-c53abf941ee48ac1-exec-4'), ('44:57', 'task-simulation-c53abf941ee48ac1-exec-1'), ('44:58', 'task-simulation-c53abf941ee48ac1-exec-2'), ('44:58', 'task-simulation-c53abf941ee48ac1-exec-3'), ('44:58', 'task-simulation-c53abf941ee48ac1-exec-4'), ('44:59', 'task-simulation-c53abf941ee48ac1-exec-1'), ('45:00', 'task-simulation-c53abf941ee48ac1-exec-2'), ('45:00', 'task-simulation-c53abf941ee48ac1-exec-3'), ('45:00', 'task-simulation-c53abf941ee48ac1-exec-4'), ('45:01', 'task-simulation-c53abf941ee48ac1-exec-1'), ('45:01', 'task-simulation-c53abf941ee48ac1-exec-2'), ('45:02', 'task-simulation-c53abf941ee48ac1-exec-3'), ('45:02', 'task-simulation-c53abf941ee48ac1-exec-4')]"
3,2024-12-31 22:45:15.701265,2024-12-31 22:45:51.741944,210.05950000000004,"[('45:36', 'task-simulation-c1c009941ee54074-exec-1'), ('45:37', 'task-simulation-c1c009941ee54074-exec-1'), ('45:38', 'task-simulation-c1c009941ee54074-exec-2'), ('45:38', 'task-simulation-c1c009941ee54074-exec-3'), ('45:39', 'task-simulation-c1c009941ee54074-exec-1'), ('45:39', 'task-simulation-c1c009941ee54074-exec-2'), ('45:40', 'task-simulation-c1c009941ee54074-exec-3'), ('45:40', 'task-simulation-c1c009941ee54074-exec-4'), ('45:41', 'task-simulation-c1c009941ee54074-exec-1'), ('45:41', 'task-simulation-c1c009941ee54074-exec-2'), ('45:41', 'task-simulation-c1c009941ee54074-exec-3'), ('45:42', 'task-simulation-c1c009941ee54074-exec-4'), ('45:43', 'task-simulation-c1c009941ee54074-exec-1'), ('45:43', 'task-simulation-c1c009941ee54074-exec-2'), ('45:43', 'task-simulation-c1c009941ee54074-exec-3'), ('45:43', 'task-simulation-c1c009941ee54074-exec-4'), ('45:45', 'task-simulation-c1c009941ee54074-exec-1'), ('45:45', 'task-simulation-c1c009941ee54074-exec-2'), ('45:45', 'task-simulation-c1c009941ee54074-exec-3'), ('45:45', 'task-simulation-c1c009941ee54074-exec-4'), ('45:47', 'task-simulation-c1c009941ee54074-exec-4')]"
4,2024-12-31 22:46:37.929002,2024-12-31 22:47:07.279313,40.678666666666665,"[('46:57', 'task-simulation-793928941ee6816e-exec-1'), ('46:59', 'task-simulation-793928941ee6816e-exec-1'), ('47:00', 'task-simulation-793928941ee6816e-exec-1'), ('47:01', 'task-simulation-793928941ee6816e-exec-1')]"
5,2024-12-31 22:47:09.551288,2024-12-31 22:47:44.561511,287.03733333333315,"[('47:27', 'task-simulation-60ac39941ee6f816-exec-1'), ('47:29', 'task-simulation-60ac39941ee6f816-exec-1'), ('47:29', 'task-simulation-60ac39941ee6f816-exec-2'), ('47:29', 'task-simulation-60ac39941ee6f816-exec-3'), ('47:31', 'task-simulation-60ac39941ee6f816-exec-1'), ('47:31', 'task-simulation-60ac39941ee6f816-exec-2'), ('47:31', 'task-simulation-60ac39941ee6f816-exec-3'), ('47:31', 'task-simulation-60ac39941ee6f816-exec-4'), ('47:32', 'task-simulation-60ac39941ee6f816-exec-1'), ('47:33', 'task-simulation-60ac39941ee6f816-exec-2'), ('47:33', 'task-simulation-60ac39941ee6f816-exec-3'), ('47:33', 'task-simulation-60ac39941ee6f816-exec-4'), ('47:34', 'task-simulation-60ac39941ee6f816-exec-1'), ('47:35', 'task-simulation-60ac39941ee6f816-exec-2'), ('47:35', 'task-simulation-60ac39941ee6f816-exec-3'), ('47:35', 'task-simulation-60ac39941ee6f816-exec-4'), ('47:36', 'task-simulation-60ac39941ee6f816-exec-1'), ('47:36', 'task-simulation-60ac39941ee6f816-exec-2'), ('47:37', 'task-simulation-60ac39941ee6f816-exec-3'), ('47:37', 'task-simulation-60ac39941ee6f816-exec-4'), ('47:38', 'task-simulation-60ac39941ee6f816-exec-1'), ('47:38', 'task-simulation-60ac39941ee6f816-exec-2'), ('47:39', 'task-simulation-60ac39941ee6f816-exec-3'), ('47:39', 'task-simulation-60ac39941ee6f816-exec-4'), ('47:40', 'task-simulation-60ac39941ee6f816-exec-1'), ('47:40', 'task-simulation-60ac39941ee6f816-exec-2'), ('47:41', 'task-simulation-60ac39941ee6f816-exec-3'), ('47:41', 'task-simulation-60ac39941ee6f816-exec-4')]"
6,2024-12-31 22:49:18.414857,2024-12-31 22:49:57.095753,338.9980000000003,"[('49:38', 'task-simulation-bd5d7b941ee8f38a-exec-1'), ('49:39', 'task-simulation-bd5d7b941ee8f38a-exec-1'), ('49:39', 'task-simulation-bd5d7b941ee8f38a-exec-2'), ('49:39', 'task-simulation-bd5d7b941ee8f38a-exec-3'), ('49:40', 'task-simulation-bd5d7b941ee8f38a-exec-4'), ('49:41', 'task-simulation-bd5d7b941ee8f38a-exec-1'), ('49:41', 'task-simulation-bd5d7b941ee8f38a-exec-2'), ('49:41', 'task-simulation-bd5d7b941ee8f38a-exec-3'), ('49:41', 'task-simulation-bd5d7b941ee8f38a-exec-4'), ('49:43', 'task-simulation-bd5d7b941ee8f38a-exec-1'), ('49:43', 'task-simulation-bd5d7b941ee8f38a-exec-2'), ('49:43', 'task-simulation-bd5d7b941ee8f38a-exec-3'), ('49:43', 'task-simulation-bd5d7b941ee8f38a-exec-4'), ('49:45', 'task-simulation-bd5d7b941ee8f38a-exec-1'), ('49:45', 'task-simulation-bd5d7b941ee8f38a-exec-2'), ('49:45', 'task-simulation-bd5d7b941ee8f38a-exec-3'), ('49:45', 'task-simulation-bd5d7b941ee8f38a-exec-4'), ('49:47', 'task-simulation-bd5d7b941ee8f38a-exec-1'), ('49:47', 'task-simulation-bd5d7b941ee8f38a-exec-2'), ('49:47', 'task-simulation-bd5d7b941ee8f38a-exec-3'), ('49:47', 'task-simulation-bd5d7b941ee8f38a-exec-4'), ('49:49', 'task-simulation-bd5d7b941ee8f38a-exec-1'), ('49:49', 'task-simulation-bd5d7b941ee8f38a-exec-2'), ('49:49', 'task-simulation-bd5d7b941ee8f38a-exec-3'), ('49:49', 'task-simulation-bd5d7b941ee8f38a-exec-4'), ('49:51', 'task-simulation-bd5d7b941ee8f38a-exec-1'), ('49:51', 'task-simulation-bd5d7b941ee8f38a-exec-2'), ('49:51', 'task-simulation-bd5d7b941ee8f38a-exec-3'), ('49:51', 'task-simulation-bd5d7b941ee8f38a-exec-4'), ('49:53', 'task-simulation-bd5d7b941ee8f38a-exec-1'), ('49:53', 'task-simulation-bd5d7b941ee8f38a-exec-2'), ('49:53', 'task-simulation-bd5d7b941ee8f38a-exec-3'), ('49:53', 'task-simulation-bd5d7b941ee8f38a-exec-4')]"
7,2024-12-31 22:49:55.944053,2024-12-31 22:50:23.241751,39.065333333333335,"[('50:14', 'task-simulation-249d6a941ee98360-exec-1'), ('50:16', 'task-simulation-249d6a941ee98360-exec-1'), ('50:17', 'task-simulation-249d6a941ee98360-exec-1'), ('50:18', 'task-simulation-249d6a941ee98360-exec-1')]"
8,2024-12-31 22:50:02.966189,2024-12-31 22:50:31.258385,29.299,"[('50:22', 'task-simulation-dd104e941ee9a05d-exec-1'), ('50:23', 'task-simulation-dd104e941ee9a05d-exec-1'), ('50:24', 'task-simulation-dd104e941ee9a05d-exec-1')]"
9,2024-12-31 22:50:07.785892,2024-12-31 22:50:36.870349,29.299,"[('50:27', 'task-simulation-5b363a941ee9b89a-exec-1'), ('50:28', 'task-simulation-5b363a941ee9b89a-exec-1'), ('50:30', 'task-simulation-5b363a941ee9b89a-exec-1')]"
